sID,Bangla,IPA,Dekhabet,Tokens
19022,শুভ্রের খবরাখবর দিল,ʃub.bʰrer kʰɔ.bo.ra.kʰɔ.bor d̪il ,shubbhrer khoborakhobor dil ,"[21, 5, 8, 8, 9, 16, 2, 16, 0, 18, 9, 4, 8, 4, 16, 1, 18, 9, 4, 8, 4, 16, 0, 17, 3, 13, 0]"
19023,শুভ্র ভাল আছে,ʃub.bʰro bʰa.lo a.cʰe ,shubbhro bhalo achhe ,"[21, 5, 8, 8, 9, 16, 4, 0, 8, 9, 1, 13, 4, 0, 1, 20, 9, 2, 0]"
19024,"হ্যাঁ, ভাল আছে",hã bʰa.lo a.cʰe ,ha bhalo achhe ,"[9, 1, 0, 8, 9, 1, 13, 4, 0, 1, 20, 9, 2, 0]"
19028,বলনি কেন,bɔ.lo.ni kæ.no ,boloni keno ,"[8, 4, 13, 4, 15, 3, 0, 18, 2, 15, 4, 0]"
19032,কখনও তো খাও না,kɔ.kʰo.no t̪o kʰao na ,kokhono to khao na ,"[18, 4, 18, 9, 4, 15, 4, 0, 11, 4, 0, 18, 9, 1, 4, 0, 15, 1, 0]"
19034,এখন খেতে ইচ্ছা করছে,æ.kʰon kʰe.t̪e ic.cʰa kor.cʰe ,ekhon khete ichchha korchhe ,"[2, 18, 9, 4, 15, 0, 18, 9, 2, 11, 2, 0, 3, 20, 20, 9, 1, 0, 18, 4, 16, 20, 9, 2, 0]"
19035,দুধ-চিনি কিছুই দেবে না,d̪ud̪ʰ ci.ni ki.cʰui d̪e.be na ,dudh chini kichhui debe na ,"[17, 5, 17, 9, 0, 20, 3, 15, 3, 0, 18, 3, 20, 9, 5, 3, 0, 17, 2, 8, 2, 0, 15, 1, 0]"
19037,রাহেলা কফি বানাতে গেলেন,ra.he.la ko.pʰi ba.na.t̪e ge.len ,rahela kophi banate gelen ,"[16, 1, 9, 2, 13, 1, 0, 18, 4, 7, 9, 3, 0, 8, 1, 15, 1, 11, 2, 0, 6, 2, 13, 2, 15, 0]"
19040,নির্ভর করার মতো একজন মানুষ,nirb.bʰɔr kɔ.rar mɔ.t̪o æk.ɟɔn ma.nuʃ ,nirbbhor korar moto ekjon manush ,"[15, 3, 16, 8, 8, 9, 4, 16, 0, 18, 4, 16, 1, 16, 0, 14, 4, 11, 4, 0, 2, 18, 12, 4, 15, 0, 14, 1, 15, 5, 21, 0]"
19042,হ্যালো রফিক,hæ.lo ro.pʰik ,helo rophik ,"[9, 2, 13, 4, 0, 16, 4, 7, 9, 3, 18, 0]"
19043,স্লামালিকুম স্যার,sla.ma.li.kum sar ,slamalikum sar ,"[10, 13, 1, 14, 1, 13, 3, 18, 5, 14, 0, 10, 1, 16, 0]"
19045,কোনো সমস্যা নেই তো স্যার,ko.no ʃɔ.moʃ.ʃa nei t̪o sar ,kono shomoshsha nei to sar ,"[18, 4, 15, 4, 0, 21, 4, 14, 4, 21, 21, 1, 0, 15, 2, 3, 0, 11, 4, 0, 10, 1, 16, 0]"
19047,তোমাকে একটু চিটাগাং যেতে হবে,t̪o.ma.ke ek.tu ci.ta.gaŋ ɟe.t̪e hɔ.be ,tomake ektu chitagang jete hobe ,"[11, 4, 14, 1, 18, 2, 0, 2, 18, 11, 5, 0, 20, 3, 11, 1, 6, 1, 19, 0, 12, 2, 11, 2, 0, 9, 4, 8, 2, 0]"
19051,সমস্যাটা কি বলব,ʃɔ.moʃ.ʃa.ta ki bol.bo ,shomoshshata ki bolbo ,"[21, 4, 14, 4, 21, 21, 1, 11, 1, 0, 18, 3, 0, 8, 4, 13, 8, 4, 0]"
19053,রাখি রফিক,ra.kʰi ro.pʰik ,rakhi rophik ,"[16, 1, 18, 9, 3, 0, 16, 4, 7, 9, 3, 18, 0]"
19055,আপনি কোনো চিন্তা করবেন না আমি দেখছি,ap.ni ko.no cin.t̪a kor.ben na a.mi d̪ækʰ.cʰi ,apni kono chinta korben na ami dekhchhi ,"[1, 7, 15, 3, 0, 18, 4, 15, 4, 0, 20, 3, 15, 11, 1, 0, 18, 4, 16, 8, 2, 15, 0, 15, 1, 0, 1, 14, 3, 0, 17, 2, 18, 9, 20, 9, 3, 0]"
19058,বেশ আরাম করে ঘুমুচ্ছেন,beʃ a.ram ko.re gʰu.muc.cʰen ,besh aram kore ghumuchchhen ,"[8, 2, 21, 0, 1, 16, 1, 14, 0, 18, 4, 16, 2, 0, 6, 9, 5, 14, 5, 20, 20, 9, 2, 15, 0]"
19059,নজরের বড়শি,nɔ.ɟo.rer boɾ.ʃi ,nojorer borshi ,"[15, 4, 12, 4, 16, 2, 16, 0, 8, 4, 16, 21, 3, 0]"
19064,বিশ্বাস করলেন,biʃ.ʃaʃ kor.len ,bishshash korlen ,"[8, 3, 21, 21, 1, 21, 0, 18, 4, 16, 13, 2, 15, 0]"
19066,২০ টাকা,biʃ ta.ka ,bish taka ,"[8, 3, 21, 0, 11, 1, 18, 1, 0]"
19069,কিনতে গেলে যত বিপত্তি,kin.t̪e ge.le ɟɔ.t̪o bi.pot̪.t̪i ,kinte gele joto bipotti ,"[18, 3, 15, 11, 2, 0, 6, 2, 13, 2, 0, 12, 4, 11, 4, 0, 8, 3, 7, 4, 11, 11, 3, 0]"
19073,আনোয়ার হোসেন মিছবাহ,a.no.jar ho.sen micʰ.bah ,anoear hosen michhbah ,"[1, 15, 4, 2, 1, 16, 0, 9, 4, 10, 2, 15, 0, 14, 3, 20, 9, 8, 1, 9, 0]"
19075,সিণ্ডিকেট,sin.di.ket ,sindiket ,"[10, 3, 15, 17, 3, 18, 2, 11, 0]"
19089,সাক্ষাৎকার,ʃak.kʰat̪.kar ,shakkhatkar ,"[21, 1, 18, 18, 9, 1, 11, 18, 1, 16, 0]"
19122,এখানে কোথায় সিভিল সোসাইটি,e.kʰa.ne ko.t̪ʰaj si.bʰil so.sai.ti ,ekhane kothae sibhil sosaiti ,"[2, 18, 9, 1, 15, 2, 0, 18, 4, 11, 9, 1, 2, 0, 10, 3, 8, 9, 3, 13, 0, 10, 4, 10, 1, 3, 11, 3, 0]"
19123,কোথায় তাদের সংগঠন,ko.t̪ʰaj t̪a.d̪er ʃɔŋ.gɔ.tʰon ,kothae tader shonggothon ,"[18, 4, 11, 9, 1, 2, 0, 11, 1, 17, 2, 16, 0, 21, 4, 19, 6, 4, 11, 9, 4, 15, 0]"
19141,কিন্তু ছেলে কোনো কথাই বলে না,kin.t̪u cʰe.le ko.no kɔ.t̪ʰai bo.le na ,kintu chhele kono kothai bole na ,"[18, 3, 15, 11, 5, 0, 20, 9, 2, 13, 2, 0, 18, 4, 15, 4, 0, 18, 4, 11, 9, 1, 3, 0, 8, 4, 13, 2, 0, 15, 1, 0]"
19142,মা বারবার চাপ দিচ্ছেন,ma bar.bar cap d̪ic.cʰen ,ma barbar chap dichchhen ,"[14, 1, 0, 8, 1, 16, 8, 1, 16, 0, 20, 1, 7, 0, 17, 3, 20, 20, 9, 2, 15, 0]"
19159,কিন্তু আমাদেরকে তা করতে দেয়া হয়নি,kin.t̪u a.ma.d̪er.ke t̪a kor.t̪e d̪e.a hɔj.ni ,kintu amaderke ta korte dea hoeni ,"[18, 3, 15, 11, 5, 0, 1, 14, 1, 17, 2, 16, 18, 2, 0, 11, 1, 0, 18, 4, 16, 11, 2, 0, 17, 2, 1, 0, 9, 4, 2, 15, 3, 0]"
19164,আমরা যা চেয়েছিলাম তা হলো না,am.ra ɟa ce.je.cʰi.lam t̪a ho.lo na ,amra ja cheeechhilam ta holo na ,"[1, 14, 16, 1, 0, 12, 1, 0, 20, 2, 2, 2, 20, 9, 3, 13, 1, 14, 0, 11, 1, 0, 9, 4, 13, 4, 0, 15, 1, 0]"
19169,কিন্তু স্পিকার হাসেন,kin.t̪u spi.kar ha.ʃen ,kintu spikar hashen ,"[18, 3, 15, 11, 5, 0, 10, 7, 3, 18, 1, 16, 0, 9, 1, 21, 2, 15, 0]"
19180,এটা কি রাজনীতিবিদদের দমনের জন্য,e.ta ki raɟ.ni.t̪i.bid̪.d̪er d̪ɔ.mo.ner ɟon.no ,eta ki rajnitibidder domoner jonno ,"[2, 11, 1, 0, 18, 3, 0, 16, 1, 12, 15, 3, 11, 3, 8, 3, 17, 17, 2, 16, 0, 17, 4, 14, 4, 15, 2, 16, 0, 12, 4, 15, 15, 4, 0]"
19198,এ ব্যাপারে তারা ব্যর্থ,e bæ.pa.re t̪a.ra bært̪.t̪ʰo ,e bepare tara berttho ,"[2, 0, 8, 2, 7, 1, 16, 2, 0, 11, 1, 16, 1, 0, 8, 2, 16, 11, 11, 9, 4, 0]"
19225,এটা কোথায় পেলেন তিনি,e.ta ko.t̪ʰaj pe.len t̪i.ni ,eta kothae pelen tini ,"[2, 11, 1, 0, 18, 4, 11, 9, 1, 2, 0, 7, 2, 13, 2, 15, 0, 11, 3, 15, 3, 0]"
19227,তিনি জাতীয় সনদের কথা বললেন,t̪i.ni ɟa.t̪i.o ʃɔ.no.d̪er kɔ.t̪ʰa bol.len ,tini jatio shonoder kotha bollen ,"[11, 3, 15, 3, 0, 12, 1, 11, 3, 4, 0, 21, 4, 15, 4, 17, 2, 16, 0, 18, 4, 11, 9, 1, 0, 8, 4, 13, 13, 2, 15, 0]"
19231,আমাদের একটি সনদ রয়েছে,a.ma.d̪er ek.ti ʃɔ.nod̪ ro.je.cʰe ,amader ekti shonod roeechhe ,"[1, 14, 1, 17, 2, 16, 0, 2, 18, 11, 3, 0, 21, 4, 15, 4, 17, 0, 16, 4, 2, 2, 20, 9, 2, 0]"
19248,তার তো বিচার চলছে...,t̪ar t̪o bi.car col.cʰe ,tar to bichar cholchhe ,"[11, 1, 16, 0, 11, 4, 0, 8, 3, 20, 1, 16, 0, 20, 4, 13, 20, 9, 2, 0]"
19275,তারা বদলাতে পারে,t̪a.ra bɔd̪.la.t̪e pa.re ,tara bodlate pare ,"[11, 1, 16, 1, 0, 8, 4, 17, 13, 1, 11, 2, 0, 7, 1, 16, 2, 0]"
19286,আপনারা সংলাপে যাচ্ছেন কি না,ap.na.ra ʃɔŋ.la.pe ɟac.cʰen ki na ,apnara shonglape jachchhen ki na ,"[1, 7, 15, 1, 16, 1, 0, 21, 4, 19, 13, 1, 7, 2, 0, 12, 1, 20, 20, 9, 2, 15, 0, 18, 3, 0, 15, 1, 0]"
19298,এটা তো হলো না,e.ta t̪o ho.lo na ,eta to holo na ,"[2, 11, 1, 0, 11, 4, 0, 9, 4, 13, 4, 0, 15, 1, 0]"
19318,এরকম প্রত্যাশা ছিল না,e.rɔ.kom prot̪.t̪a.ʃa cʰi.lo na ,erokom prottasha chhilo na ,"[2, 16, 4, 18, 4, 14, 0, 7, 16, 4, 11, 11, 1, 21, 1, 0, 20, 9, 3, 13, 4, 0, 15, 1, 0]"
19321,কোনো সমস্যা হয়নি তখন,ko.no ʃɔ.moʃ.ʃa hɔj.ni t̪ɔ.kʰon ,kono shomoshsha hoeni tokhon ,"[18, 4, 15, 4, 0, 21, 4, 14, 4, 21, 21, 1, 0, 9, 4, 2, 15, 3, 0, 11, 4, 18, 9, 4, 15, 0]"
19328,এগুলো নতুন এজেন্ডা,e.gu.lo no.t̪un e.ɟen.da ,egulo notun ejenda ,"[2, 6, 5, 13, 4, 0, 15, 4, 11, 5, 15, 0, 2, 12, 2, 15, 17, 1, 0]"
19341,পারবে না কেন,par.be na kæ.no ,parbe na keno ,"[7, 1, 16, 8, 2, 0, 15, 1, 0, 18, 2, 15, 4, 0]"
19349,তারা এখনো নিরপরাধ,t̪a.ra æ.kʰo.no ni.ro.po.rad̪ʰ ,tara ekhono niroporadh ,"[11, 1, 16, 1, 0, 2, 18, 9, 4, 15, 4, 0, 15, 3, 16, 4, 7, 4, 16, 1, 17, 9, 0]"
19360,তাহলে তাদেরকে আনতে সমস্যাটা কোথায়,t̪a.ho.le t̪a.d̪er.ke an.t̪e ʃɔ.moʃ.ʃa.ta ko.t̪ʰaj ,tahole taderke ante shomoshshata kothae ,"[11, 1, 9, 4, 13, 2, 0, 11, 1, 17, 2, 16, 18, 2, 0, 1, 15, 11, 2, 0, 21, 4, 14, 4, 21, 21, 1, 11, 1, 0, 18, 4, 11, 9, 1, 2, 0]"
19369,সভা-ই তো হয়নি,ʃɔ.bʰai t̪o hɔj.ni ,shobhai to hoeni ,"[21, 4, 8, 9, 1, 3, 0, 11, 4, 0, 9, 4, 2, 15, 3, 0]"
19372,আমি নাই এসবের মধ্যে,a.mi nai e.ʃɔ.ber mod̪.d̪ʰe ,ami nai eshober moddhe ,"[1, 14, 3, 0, 15, 1, 3, 0, 2, 21, 4, 8, 2, 16, 0, 14, 4, 17, 17, 9, 2, 0]"
19377,কী করব আমরা,ki kor.bo am.ra ,ki korbo amra ,"[18, 3, 0, 18, 4, 16, 8, 4, 0, 1, 14, 16, 1, 0]"
19379,বিষয়টাকে কীভাবে দেখেন,bi.ʃɔj.ta.ke ki.bʰa.be d̪e.kʰen ,bishoetake kibhabe dekhen ,"[8, 3, 21, 4, 2, 11, 1, 18, 2, 0, 18, 3, 8, 9, 1, 8, 2, 0, 17, 2, 18, 9, 2, 15, 0]"
19386,কেবল তিনি কেন,ke.bɔl t̪i.ni kæ.no ,kebol tini keno ,"[18, 2, 8, 4, 13, 0, 11, 3, 15, 3, 0, 18, 2, 15, 4, 0]"
19393,সেটা তদন্ত হলো,ʃe.ta t̪ɔ.d̪on.t̪o ho.lo ,sheta todonto holo ,"[21, 2, 11, 1, 0, 11, 4, 17, 4, 15, 11, 4, 0, 9, 4, 13, 4, 0]"
19394,প্রমাণিত হলে তার সাজা হতো,pro.ma.ni.t̪o ho.le t̪ar ʃa.ɟa ho.t̪o ,promanito hole tar shaja hoto ,"[7, 16, 4, 14, 1, 15, 3, 11, 4, 0, 9, 4, 13, 2, 0, 11, 1, 16, 0, 21, 1, 12, 1, 0, 9, 4, 11, 4, 0]"
19405,সেটা তাদের রাজনৈতিক আচরণ,ʃe.ta t̪a.d̪er raɟ.noi.t̪ik a.co.ron ,sheta tader rajnoitik achoron ,"[21, 2, 11, 1, 0, 11, 1, 17, 2, 16, 0, 16, 1, 12, 15, 4, 3, 11, 3, 18, 0, 1, 20, 4, 16, 4, 15, 0]"
19407,জনগণ বিচার করেনি,ɟɔ.no.gɔn bi.car kɔ.re.ni ,jonogon bichar koreni ,"[12, 4, 15, 4, 6, 4, 15, 0, 8, 3, 20, 1, 16, 0, 18, 4, 16, 2, 15, 3, 0]"
19410,জনগণই বিচার করেছে,ɟɔ.no.gɔn.i bi.car ko.re.cʰe ,jonogoni bichar korechhe ,"[12, 4, 15, 4, 6, 4, 15, 3, 0, 8, 3, 20, 1, 16, 0, 18, 4, 16, 2, 20, 9, 2, 0]"
19414,এটা একটা অভিযোগ মাত্র,e.ta æk.ta o.bʰi.ɟog mat̪.t̪ro ,eta ekta obhijog mattro ,"[2, 11, 1, 0, 2, 18, 11, 1, 0, 4, 8, 9, 3, 12, 4, 6, 0, 14, 1, 11, 11, 16, 4, 0]"
19415,প্রমাণ হতে পারে যে এটা মিথ্যা,pro.man ho.t̪e pa.re ɟe e.ta mit̪.t̪ʰa ,proman hote pare je eta mittha ,"[7, 16, 4, 14, 1, 15, 0, 9, 4, 11, 2, 0, 7, 1, 16, 2, 0, 12, 2, 0, 2, 11, 1, 0, 14, 3, 11, 11, 9, 1, 0]"
19432,দ্রব্যমূল্য বাড়ছে,d̪rob.bo.mul.lo baɾ.cʰe ,drobbomullo barchhe ,"[17, 16, 4, 8, 8, 4, 14, 5, 13, 13, 4, 0, 8, 1, 16, 20, 9, 2, 0]"
19448,বোঝারইবা দরকার কী তাদের,bo.ɟʰar.i.ba d̪ɔr.kar ki t̪a.d̪er ,bojhariba dorkar ki tader ,"[8, 4, 12, 9, 1, 16, 3, 8, 1, 0, 17, 4, 16, 18, 1, 16, 0, 18, 3, 0, 11, 1, 17, 2, 16, 0]"
19456,এ বিষয়ে আপনার অভিমত কি,e bi.ʃɔ.je ap.nar o.bʰi.mɔt̪ ki ,e bishoee apnar obhimot ki ,"[2, 0, 8, 3, 21, 4, 2, 2, 0, 1, 7, 15, 1, 16, 0, 4, 8, 9, 3, 14, 4, 11, 0, 18, 3, 0]"
19475,মুশকিলের ব্যাপার,muʃ.ki.ler bæ.par ,mushkiler bepar ,"[14, 5, 21, 18, 3, 13, 2, 16, 0, 8, 2, 7, 1, 16, 0]"
19493,কোনো তালিকায় নাম ওঠেনি,ko.no t̪a.li.kaj nam o.tʰe.ni ,kono talikae nam otheni ,"[18, 4, 15, 4, 0, 11, 1, 13, 3, 18, 1, 2, 0, 15, 1, 14, 0, 4, 11, 9, 2, 15, 3, 0]"
19496,গ্রামটি ৮ নম্বর ওয়ার্ডে,gram.ti at nɔm.bor o.jar.de ,gramti at nombor oearde ,"[6, 16, 1, 14, 11, 3, 0, 1, 11, 0, 15, 4, 14, 8, 4, 16, 0, 4, 2, 1, 16, 17, 2, 0]"
19501,শুধু গরীব মানুষই পায়নি,ʃu.d̪ʰu go.rib ma.nu.ʃi paj.ni ,shudhu gorib manushi paeni ,"[21, 5, 17, 9, 5, 0, 6, 4, 16, 3, 8, 0, 14, 1, 15, 5, 21, 3, 0, 7, 1, 2, 15, 3, 0]"
19514,বেড়ার ঘরে কোনো রকমে আছেন,bæ.ɾar gʰɔ.re ko.no rɔ.ko.me a.cʰen ,berar ghore kono rokome achhen ,"[8, 2, 16, 1, 16, 0, 6, 9, 4, 16, 2, 0, 18, 4, 15, 4, 0, 16, 4, 18, 4, 14, 2, 0, 1, 20, 9, 2, 15, 0]"
19517,স্বামী নৌকা শ্রমিক,ʃa.mi nou.ka sro.mik ,shami nouka sromik ,"[21, 1, 14, 3, 0, 15, 4, 5, 18, 1, 0, 10, 16, 4, 14, 3, 18, 0]"
19536,কার কাছে যাবেন মোসলেম,kar ka.cʰe ɟa.ben mos.lem ,kar kachhe jaben moslem ,"[18, 1, 16, 0, 18, 1, 20, 9, 2, 0, 12, 1, 8, 2, 15, 0, 14, 4, 10, 13, 2, 14, 0]"
19538,মোসলেমের বড় কোনো ব্যবসা নেই,mos.le.mer bɔ.ɾo ko.no bæ.bo.ʃa nei ,moslemer boro kono bebosha nei ,"[14, 4, 10, 13, 2, 14, 2, 16, 0, 8, 4, 16, 4, 0, 18, 4, 15, 4, 0, 8, 2, 8, 4, 21, 1, 0, 15, 2, 3, 0]"
19540,মাঝেমধ্যে শাকসবজিও,ma.ɟʰe.mod̪.d̪ʰe ʃak.ʃob.ɟi.o ,majhemoddhe shakshobjio ,"[14, 1, 12, 9, 2, 14, 4, 17, 17, 9, 2, 0, 21, 1, 18, 21, 4, 8, 12, 3, 4, 0]"
19541,কিন্তু আয় হয় সামান্যই,kin.t̪u aj hɔj ʃa.man.noi ,kintu ae hoe shamannoi ,"[18, 3, 15, 11, 5, 0, 1, 2, 0, 9, 4, 2, 0, 21, 1, 14, 1, 15, 15, 4, 3, 0]"
19543,ধনী মানুষও পাইছে,d̪ʰo.ni ma.nu.ʃo pai.cʰe ,dhoni manusho paichhe ,"[17, 9, 4, 15, 3, 0, 14, 1, 15, 5, 21, 4, 0, 7, 1, 3, 20, 9, 2, 0]"
19545,দেহেন ঘরও উডান যায় না,d̪e.hen gʰɔr.o u.dan ɟaj na ,dehen ghoro udan jae na ,"[17, 2, 9, 2, 15, 0, 6, 9, 4, 16, 4, 0, 5, 17, 1, 15, 0, 12, 1, 2, 0, 15, 1, 0]"
19584,বেশি চাপও দেননি,be.ʃi ca.po d̪en.ni ,beshi chapo denni ,"[8, 2, 21, 3, 0, 20, 1, 7, 4, 0, 17, 2, 15, 15, 3, 0]"
19611,কেউ লিখিতভাবে জানায়নি,keu li.kʰi.t̪o.bʰa.be ɟa.naj.ni ,keu likhitobhabe janaeni ,"[18, 2, 5, 0, 13, 3, 18, 9, 3, 11, 4, 8, 9, 1, 8, 2, 0, 12, 1, 15, 1, 2, 15, 3, 0]"
20000,একটি মৃত্যুদন্ড,ek.ti mrit̪.t̪u.d̪ɔn.do ,ekti mrittudondo ,"[2, 18, 11, 3, 0, 14, 16, 3, 11, 11, 5, 17, 4, 15, 17, 4, 0]"
20047,"কী জিনিস""",ki ɟi.niʃ ,ki jinish ,"[18, 3, 0, 12, 3, 15, 3, 21, 0]"
20053,"তার বলার কিছু নেই""",t̪ar bɔ.lar ki.cʰu nei ,tar bolar kichhu nei ,"[11, 1, 16, 0, 8, 4, 13, 1, 16, 0, 18, 3, 20, 9, 5, 0, 15, 2, 3, 0]"
20068,নিউরাল কম্পিউটার,niu.ral kɔm.piu.tar ,niural kompiutar ,"[15, 3, 5, 16, 1, 13, 0, 18, 4, 14, 7, 3, 5, 11, 1, 16, 0]"
20070,ছোট টাইপে লেখা:,cʰo.to tai.pe le.kʰa ,chhoto taipe lekha ,"[20, 9, 4, 11, 4, 0, 11, 1, 3, 7, 2, 0, 13, 2, 18, 9, 1, 0]"
20079,"এইবার কী হবে""",ei.bar ki hɔ.be ,eibar ki hobe ,"[2, 3, 8, 1, 16, 0, 18, 3, 0, 9, 4, 8, 2, 0]"
20086,কিন্তু কোনো ঝুঁকি নেব না,kin.t̪u ko.no ɟʰũ.ki ne.bo na ,kintu kono jhuki nebo na ,"[18, 3, 15, 11, 5, 0, 18, 4, 15, 4, 0, 12, 9, 5, 18, 3, 0, 15, 2, 8, 4, 0, 15, 1, 0]"
20089,"নিউরাল কম্পিউটার""",niu.ral kɔm.piu.tar ,niural kompiutar ,"[15, 3, 5, 16, 1, 13, 0, 18, 4, 14, 7, 3, 5, 11, 1, 16, 0]"
20092,নিউরাল কম্পিউটার কি ভুল হল,niu.ral kɔm.piu.tar ki bʰul hɔl ,niural kompiutar ki bhul hol ,"[15, 3, 5, 16, 1, 13, 0, 18, 4, 14, 7, 3, 5, 11, 1, 16, 0, 18, 3, 0, 8, 9, 5, 13, 0, 9, 4, 13, 0]"
20093,"না না - ভুল হবে কেন""",na na bʰul hɔ.be kæ.no ,na na bhul hobe keno ,"[15, 1, 0, 15, 1, 0, 8, 9, 5, 13, 0, 9, 4, 8, 2, 0, 18, 2, 15, 4, 0]"
20100,"সব রকম আছে""",ʃɔb rɔ.kom a.cʰe ,shob rokom achhe ,"[21, 4, 8, 0, 16, 4, 18, 4, 14, 0, 1, 20, 9, 2, 0]"
20102,"কী মনে হয় তোমার""",ki mo.ne hɔj t̪o.mar ,ki mone hoe tomar ,"[18, 3, 0, 14, 4, 15, 2, 0, 9, 4, 2, 0, 11, 4, 14, 1, 16, 0]"
20103,পারব তো করতে,par.bo t̪o kor.t̪e ,parbo to korte ,"[7, 1, 16, 8, 4, 0, 11, 4, 0, 18, 4, 16, 11, 2, 0]"
20104,"কেন পারব না""",kæ.no par.bo na ,keno parbo na ,"[18, 2, 15, 4, 0, 7, 1, 16, 8, 4, 0, 15, 1, 0]"
20108,কয়েকটা কেস দেখে ভয় লেগে যায়,kɔ.jek.ta kes d̪e.kʰe bʰɔj le.ge ɟaj ,koeekta kes dekhe bhoe lege jae ,"[18, 4, 2, 2, 18, 11, 1, 0, 18, 2, 10, 0, 17, 2, 18, 9, 2, 0, 8, 9, 4, 2, 0, 13, 2, 6, 2, 0, 12, 1, 2, 0]"
20113,"এই দেখ""",ei d̪æ.kʰo ,ei dekho ,"[2, 3, 0, 17, 2, 18, 9, 4, 0]"
20114,শরীফ তার হাতটা এগিয়ে দেয়,ʃo.ripʰ t̪ar hat̪.ta e.gi.je d̪e.o ,shoriph tar hatta egiee deo ,"[21, 4, 16, 3, 7, 9, 0, 11, 1, 16, 0, 9, 1, 11, 11, 1, 0, 2, 6, 3, 2, 2, 0, 17, 2, 4, 0]"
20126,আমরা জিজ্ঞেস করতে পারি,am.ra ɟig.gẽʃ kor.t̪e pa.ri ,amra jiggesh korte pari ,"[1, 14, 16, 1, 0, 12, 3, 6, 6, 2, 21, 0, 18, 4, 16, 11, 2, 0, 7, 1, 16, 3, 0]"
20128,"এর মাঝে আবার কিন্তু কি""",er ma.ɟʰe a.bar kin.t̪u ki ,er majhe abar kintu ki ,"[2, 16, 0, 14, 1, 12, 9, 2, 0, 1, 8, 1, 16, 0, 18, 3, 15, 11, 5, 0, 18, 3, 0]"
20130,"ঠিকই বলেছ""",tʰi.ki bo.le.cʰo ,thiki bolechho ,"[11, 9, 3, 18, 3, 0, 8, 4, 13, 2, 20, 9, 4, 0]"
20135,"তাতে কী হয়েছে""",t̪a.t̪e ki he.je.cʰe ,tate ki heeechhe ,"[11, 1, 11, 2, 0, 18, 3, 0, 9, 2, 2, 2, 20, 9, 2, 0]"
20138,"রাখো তোমার বড় বড় কথা""",ra.kʰo t̪o.mar bɔ.ɾo bɔ.ɾo kɔ.t̪ʰa ,rakho tomar boro boro kotha ,"[16, 1, 18, 9, 4, 0, 11, 4, 14, 1, 16, 0, 8, 4, 16, 4, 0, 8, 4, 16, 4, 0, 18, 4, 11, 9, 1, 0]"
20139,গিয়ে চলো জিজ্ঞেস করে দেখি,gi.e cɔ.lo ɟig.gẽʃ ko.re d̪e.kʰi ,gie cholo jiggesh kore dekhi ,"[6, 3, 2, 0, 20, 4, 13, 4, 0, 12, 3, 6, 6, 2, 21, 0, 18, 4, 16, 2, 0, 17, 2, 18, 9, 3, 0]"
20140,"সত্যি জিজ্ঞেস করতে চাও""",ʃot̪.t̪i ɟig.gẽʃ kor.t̪e cao ,shotti jiggesh korte chao ,"[21, 4, 11, 11, 3, 0, 12, 3, 6, 6, 2, 21, 0, 18, 4, 16, 11, 2, 0, 20, 1, 4, 0]"
20142,"কেন ঠিক হবে না""",kæ.no tʰik hɔ.be na ,keno thik hobe na ,"[18, 2, 15, 4, 0, 11, 9, 3, 18, 0, 9, 4, 8, 2, 0, 15, 1, 0]"
20146,"অসুবিধে কি""",ɔ.ʃu.bi.d̪ʰe ki ,oshubidhe ki ,"[4, 21, 5, 8, 3, 17, 9, 2, 0, 18, 3, 0]"
20155,"কিছু মনে করবেন না স্যার""",ki.cʰu mo.ne kor.ben na sar ,kichhu mone korben na sar ,"[18, 3, 20, 9, 5, 0, 14, 4, 15, 2, 0, 18, 4, 16, 8, 2, 15, 0, 15, 1, 0, 10, 1, 16, 0]"
20156,পাসওয়ার্ডটি বলতে হবে,pas.o.jard.ti bol.t̪e hɔ.be ,pasoeardti bolte hobe ,"[7, 1, 10, 4, 2, 1, 16, 17, 11, 3, 0, 8, 4, 13, 11, 2, 0, 9, 4, 8, 2, 0]"
20158,হতে পারে স্যার,ho.t̪e pa.re sar ,hote pare sar ,"[9, 4, 11, 2, 0, 7, 1, 16, 2, 0, 10, 1, 16, 0]"
20159,"কিন্তু আমরা প্রফেশনাল""",kin.t̪u am.ra pro.pʰe.ʃɔ.nal ,kintu amra propheshonal ,"[18, 3, 15, 11, 5, 0, 1, 14, 16, 1, 0, 7, 16, 4, 7, 9, 2, 21, 4, 15, 1, 13, 0]"
20161,কালো গহ্বর,ka.lo gɔo.bʰɔr ,kalo goobhor ,"[18, 1, 13, 4, 0, 6, 4, 4, 8, 9, 4, 16, 0]"
20164,"নির্জন বলছ কেন""",nirɟ.ɟɔn bol.cʰo kæ.no ,nirjjon bolchho keno ,"[15, 3, 16, 12, 12, 4, 15, 0, 8, 4, 13, 20, 9, 4, 0, 18, 2, 15, 4, 0]"
20166,সব মিলিয়ে চৌদ্দজন,ʃɔb mi.li.je coud̪.d̪o.ɟɔn ,shob miliee chouddojon ,"[21, 4, 8, 0, 14, 3, 13, 3, 2, 2, 0, 20, 4, 5, 17, 17, 4, 12, 4, 15, 0]"
20177,"কী দুঃস্বপ্ন দেখ""",ki d̪uʃ.ʃɔp.no d̪æ.kʰo ,ki dushshopno dekho ,"[18, 3, 0, 17, 5, 21, 21, 4, 7, 15, 4, 0, 17, 2, 18, 9, 4, 0]"
